figi;ticker;class_code;isin;lot;currency;klong;kshort;dlong;dshort;dlong_min;dshort_min;short_enabled_flag;name;exchange;ipo_date;issue_size;country_of_risk;country_of_risk_name;sector;issue_size_plan;nominal;trading_status;otc_flag;buy_available_flag;sell_available_flag;div_yield_flag;share_type;min_price_increment;api_trade_available_flag;uid;real_exchange
BBG000BW7X97;UTL;SPBXM;US9132591077;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Unitil Corporation;SPB;1970-01-01 00:00:00+00:00;14997329;US;Соединенные Штаты Америки;utilities;0;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;87f7beec-a1d5-45b6-a5d6-d46b3027953d;2
BBG000BWMX63;WBS;SPBXM;US9478901096;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Webster Financial Corporation;SPB;1970-01-01 00:00:00+00:00;91629752;US;Соединенные Штаты Америки;financial;200000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;5bbe57f8-708c-4fa5-8b97-53f24745389b;2
BBG000BGLRN3;LUMN;SPBXM;US5502411037;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Lumen Technologies;SPB;1968-04-30 00:00:00+00:00;1105232133;US;Соединенные Штаты Америки;telecom;2200000000;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;828d8785-5b64-4f68-b538-b7d20a0f6327;2
BBG000D9KWL9;MTB;SPBXM;US55261F1049;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;M&T Bank;SPB;1970-01-01 00:00:00+00:00;150515367;US;Соединенные Штаты Америки;financial;250000000;{'currency': 'usd', 'units': 0, 'nano': 500000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;cf95e808-ee88-4374-bff3-388a7261a1f9;2
BBG000BRJL00;PPL;SPBXM;US69351T1060;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;PPL;SPB;1945-12-31 00:00:00+00:00;664381143;US;Соединенные Штаты Америки;utilities;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;84244d4a-db01-41ca-ab4e-16404ec469e6;2
BBG000PZ0833;MGTSP;TQBR;RU0009036479;1;rub;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 288300000};{'units': 0, 'nano': 422100000};{'units': 0, 'nano': 156400000};{'units': 0, 'nano': 192500000};False;МГТС - акции привилегированные;MOEX;2002-09-24 00:00:00+00:00;15514042;RU;Российская Федерация;telecom;15965850;{'currency': 'rub', 'units': 40, 'nano': 0};5;False;True;True;True;2;{'units': 2, 'nano': 0};True;3112d684-216c-4409-ab73-4316e8582f81;1
BBG000BLMXN8;KRC;SPBXM;US49427F1084;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Kilroy Realty Corp REIT;SPB;1970-01-01 00:00:00+00:00;116369096;US;Соединенные Штаты Америки;real_estate;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;b7e148da-bb03-4c00-b5ea-6b5e7cb2596f;2
BBG000RKXRQ1;BGS;SPBXM;US05508R1068;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 567500000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 252000000};False;B&G Foods Inc;SPB;1970-01-01 00:00:00+00:00;66593120;US;Соединенные Штаты Америки;consumer;125000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;1a41ac1d-6f8d-4606-aac9-a47d5c320a0c;2
BBG000JWD753;LVS;SPBXM;US5178341070;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Las Vegas Sands Corp;SPB_MORNING;2004-12-15 00:00:00+00:00;763989752;US;Соединенные Штаты Америки;consumer;0;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;7cfe7d9c-78dc-4a45-adf5-f8397b30eca0;2
BBG0018FQNS6;PCRX;SPBXM;US6951271005;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Pacira BioSciences Inc;SPB;2012-01-19 00:00:00+00:00;41730807;US;Соединенные Штаты Америки;consumer;250000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;b24a3a21-ad05-43b3-8ddc-495301a118c6;2
BBG00W0KZD98;LI;SPBXM;US50202M1027;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 663600000};{'units': 1, 'nano': 16400000};{'units': 0, 'nano': 420000000};{'units': 0, 'nano': 420000000};True;Li Auto;SPB_MORNING;1970-01-01 00:00:00+00:00;854951665;CN;Китайская Народная Республика;consumer;0;{'currency': 'usd', 'units': 2, 'nano': 0};5;False;True;True;False;3;{'units': 0, 'nano': 10000000};True;901268d8-6da7-49d9-a808-6b2de46b369a;2
BBG000HHLBF9;VSAT;SPBXM;US92552V1008;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Viasat;SPB;1970-01-01 00:00:00+00:00;62129258;US;Соединенные Штаты Америки;it;0;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;5535e3d7-b67a-494e-9274-116de06b4a03;2
BBG000RJ2J04;SSNC;SPBXM;US78467J1007;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;SS&C Technologies Holdings Inc;SPB;1970-01-01 00:00:00+00:00;252995053;US;Соединенные Штаты Америки;it;400000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;21988b46-7035-4f36-aa84-01c5f5f75298;2
BBG003H0XV18;YY;SPBXM;US46591M1099;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 620500000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 273000000};True;JOYY Inc;SPB;1970-01-01 00:00:00+00:00;61632398;CN;Китайская Народная Республика;telecom;0;{'currency': 'usd', 'units': 20, 'nano': 0};5;False;True;True;True;3;{'units': 0, 'nano': 10000000};True;eaadc429-5eea-4b18-b213-b5277e8c3639;2
BBG000N2HDY5;ANET;SPBXM;US0404131064;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Arista Networks Inc;SPB;2014-06-06 00:00:00+00:00;305377354;US;Соединенные Штаты Америки;it;4000000000;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;68333e3a-2c01-44d3-ba58-e7e6cd746483;2
BBG000G9W6L0;HUBG;SPBXM;US4433201062;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Hub Group Inc;SPB;1996-03-12 00:00:00+00:00;34104447;US;Соединенные Штаты Америки;industrials;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;7611f4ed-de54-448d-8e82-3a8eeffc158c;2
BBG000C43RR5;EBAY;SPBXM;US2786421030;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;eBay;SPB;1998-09-23 00:00:00+00:00;650055805;US;Соединенные Штаты Америки;consumer;3580000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;08a24404-a007-4a5f-b8bc-a947f4993a8f;2
BBG000HGYNZ9;STLD;SPBXM;US8581191009;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Steel Dynamics Inc;SPB;1996-11-21 00:00:00+00:00;222245142;US;Соединенные Штаты Америки;materials;900000000;{'currency': 'usd', 'units': 0, 'nano': 2500000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;fdae511f-bf92-4343-b7df-107f4c3722f2;2
BBG004730N88;SBER;TQBR;RU0009029540;10;rub;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 295400000};{'units': 0, 'nano': 338200000};{'units': 0, 'nano': 160600000};{'units': 0, 'nano': 156800000};True;Сбер Банк;MOEX_WEEKEND;2007-07-11 00:00:00+00:00;21586948000;RU;Российская Федерация;financial;21586948000;{'currency': 'rub', 'units': 3, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;e6123145-9665-43e0-8413-cd61b8aa9b13;1
BBG000BHKYH4;ECL;SPBXM;US2788651006;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 1, 'nano': 0};{'units': 1, 'nano': 0};{'units': 1, 'nano': 0};{'units': 1, 'nano': 0};False;Ecolab;SPB;1957-01-10 00:00:00+00:00;286087223;US;Соединенные Штаты Америки;materials;800000000;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;bbe8d7c3-c699-485e-a42e-902295a76646;2
BBG001C7PMJ2;APPN;SPBXM;US03782L1017;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Appian Corp;SPB;1970-01-01 00:00:00+00:00;6421442;US;Соединенные Штаты Америки;it;0;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;320f7af4-22ff-45d4-baad-78394e247323;2
BBG000C13CD9;CDNS;SPBXM;US1273871087;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Cadence Design Systems;SPB;1987-06-01 00:00:00+00:00;282067000;US;Соединенные Штаты Америки;it;600000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;3f5aa3f5-9aa5-448f-8f40-fce8fee7c025;2
BBG000C8L273;IFX@DE;SPBDE;DE0006231004;1;eur;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Infineon Technologies AG;SPB_DE;1970-01-01 00:00:00+00:00;1132673109;DE;Федеративная Республика Германия;it;0;{'currency': 'eur', 'units': 0, 'nano': 0};4;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;a3f4af1c-b487-4a11-a099-170bd5ab2266;2
BBG000BCLYL9;MSM;SPBXM;US5535301064;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;MSC Industrial Direct Co Inc;SPB;1995-12-14 00:00:00+00:00;45146984;US;Соединенные Штаты Америки;industrials;100000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;541cafeb-1f5e-4a97-82de-6d0b81c8b48b;2
BBG000MQ1SN9;DVA;SPBXM;US23918K1088;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;DaVita HealthCare Partners;SPB;1995-10-30 00:00:00+00:00;206500000;US;Соединенные Штаты Америки;health_care;450000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;d75e9d4d-bc9b-4357-a67f-3c45cf64acb0;2
BBG000BQVTF5;PCAR;SPBXM;US6937181088;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;PACCAR;SPB;1970-01-01 00:00:00+00:00;347173392;US;Соединенные Штаты Америки;industrials;0;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;d05bf3c1-e6f3-410f-b44a-85be325dd5a9;2
BBG000BR85F1;PTR;SPBXM;US71646E1001;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;PetroChina;SPB;2000-03-30 00:00:00+00:00;210989000;CN;Китайская Народная Республика;energy;0;{'currency': 'usd', 'units': 100, 'nano': 0};5;False;True;True;True;3;{'units': 0, 'nano': 10000000};True;9f346889-1da9-4e35-a284-8d62a07f1b9c;2
BBG000BGYWY6;ORLY;SPBXM;US67103H1077;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;O'Reilly Automotive;SPB;1993-04-22 00:00:00+00:00;100989965;US;Соединенные Штаты Америки;consumer;245000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;467f8465-0e50-4e9b-a02c-7742ef816058;2
BBG00Y7BP8Y1;AFRM;SPBXM;US00827B1061;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Affirm Holdings;SPB;1970-01-01 00:00:00+00:00;109807171;US;Соединенные Штаты Америки;it;0;{'currency': 'usd', 'units': 0, 'nano': 10000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;21192dcf-3a96-4da7-9a21-5de1e5a7fa1f;2
BBG000BGX2S0;ATR;SPBXM;US0383361039;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;AptarGroup;SPB;1970-01-01 00:00:00+00:00;63927079;US;Соединенные Штаты Америки;materials;199000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;d9219d25-5bbf-4ad4-8bec-97fe0bb73e5a;2
BBG000BJD7C2;FARO;SPBXM;US3116421021;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;FARO Technologies Inc;SPB;1997-09-17 00:00:00+00:00;16797618;US;Соединенные Штаты Америки;it;50000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;1c360d1e-e65f-4bd7-aa99-639d75546270;2
BBG000MBHNC8;MOH;SPBXM;US60855R1005;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Molina Healthcare Inc;SPB;1970-01-01 00:00:00+00:00;59200000;US;Соединенные Штаты Америки;health_care;150000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;4330445b-b540-4d5d-835e-b9a7679aa6fb;2
BBG000BLR3Y7;IDA;SPBXM;US4511071064;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;IDACORP, Inc.;SPB;1970-01-01 00:00:00+00:00;50453936;US;Соединенные Штаты Америки;utilities;120000000;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;1fccd2d1-3241-48ee-b106-281f2b7d66f1;2
BBG000BS0ZF1;RL;SPBXM;US7512121010;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Ralph Lauren;SPB;1997-06-11 00:00:00+00:00;48628076;US;Соединенные Штаты Америки;consumer;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;3f19fda8-7d4a-40a7-b074-48b029823473;2
BBG001J4BCN4;COUP;SPBXM;US22266L1061;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 567500000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 252000000};False;Coupa Software Inc;SPB;2016-10-06 00:00:00+00:00;55046494;US;Соединенные Штаты Америки;it;625000000;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;9b3c9abf-f865-4e62-a49d-8f41626a2160;2
BBG000NVSBL7;NVAX;SPBXM;US6700024010;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 754000000};{'units': 1, 'nano': 262000000};{'units': 0, 'nano': 504000000};{'units': 0, 'nano': 504000000};True;Novavax;SPB;1970-01-01 00:00:00+00:00;23472700;US;Соединенные Штаты Америки;health_care;600000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;59f6a6fb-b87b-41d5-b75c-d565c55fb6ce;2
BBG000F8RCH1;ATNI;SPBXM;US00215F1075;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;ATN International, Inc;SPB;1970-01-01 00:00:00+00:00;16144061;US;Соединенные Штаты Америки;telecom;50000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;fe4c6720-d09e-46d4-b6c1-c78664e4fa0a;2
BBG00DW0PN34;1COV@DE;SPBDE;DE0006062144;1;eur;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Covestro AG;SPB_DE;1970-01-01 00:00:00+00:00;202500000;DE;Федеративная Республика Германия;materials;0;{'currency': 'eur', 'units': 0, 'nano': 0};4;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;c97066ac-d18f-4a26-af87-44910396ba02;2
BBG000BJ2D31;SPG;SPBXM;US8288061091;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Simon Property Group REIT;SPB;1993-12-13 00:00:00+00:00;310757326;US;Соединенные Штаты Америки;real_estate;0;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;True;8;{'units': 0, 'nano': 10000000};True;7731e92e-293d-4f97-bced-273d9d7258c1;2
BBG001KFKQM7;SFM;SPBXM;US85208M1027;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Sprouts Farmers Market Inc;SPB;2013-08-01 00:00:00+00:00;153579559;US;Соединенные Штаты Америки;consumer;200000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;9128f7d4-5e0e-421e-9d99-d51602b836d3;2
BBG000DHPN63;O;SPBXM;US7561091049;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Realty Income REIT;SPB;1994-10-18 00:00:00+00:00;274075269;US;Соединенные Штаты Америки;real_estate;370100000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;8;{'units': 0, 'nano': 10000000};True;cee93f1c-8845-4481-bf5b-f46bf241a0db;2
BBG001M6CZY1;APAM;SPBXM;US04316A1088;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Artisan Partners Asset Management;SPB;1970-01-01 00:00:00+00:00;61354644;US;Соединенные Штаты Америки;financial;500000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;26322786-aafd-4d53-aa30-c41738700c8a;2
BBG000BB4HM6;RAMP;SPBXM;US53815P1084;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;LiveRamp Holdings Inc;SPB;1983-12-01 00:00:00+00:00;68972247;US;Соединенные Штаты Америки;it;200000000;{'currency': 'usd', 'units': 0, 'nano': 100000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;0df9f0f2-07a4-4ee2-a1b8-1ff77b559fb4;2
